Artist,Album,Song,Date Played,Song ID,Unnamed: 5,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
Lil Uzi Vert,The Perfect LUV Tape,Erase Your Social,2024-06-04 1:55,4uhvMW7ly7tJil31YYscAN,,0.705,0.609,3.0,-5.728,1.0,0.0729,0.694,0.0,0.234,0.718,140.058,199993.0,4.0
Future,I NEVER LIKED YOU,WAIT FOR U (feat. Drake & Tems),2024-06-04 1:52,59nOXPmaKlBfGMDeOVGrIK,,0.463,0.642,1.0,-4.474,1.0,0.34,0.314,0.0,0.0686,0.339,83.389,189893.0,4.0
Lil Tecca,We Love You Tecca 2,Lot Of Me,2024-06-04 1:47,2ZXxRC6V6AXzMdbLQZMHSB,,0.704,0.537,0.0,-8.565,1.0,0.302,0.223,0.0,0.122,0.7,77.444,123871.0,4.0
Polo G,Angels in The Sky,Angels In The Sky,2024-06-04 1:38,1oc92BMKYkNxK17C2GtyRM,,0.713,0.689,11.0,-5.99,1.0,0.255,0.16,0.0,0.136,0.63,156.934,171319.0,4.0
Scorey,Wildlife (feat. Sleepy Hallow),Wildlife (feat. Sleepy Hallow),2024-06-04 1:33,350eBNxmi87YdMxQvauyUQ,,0.904,0.508,0.0,-9.296,0.0,0.176,0.0296,0.0,0.0887,0.775,132.922,173233.0,4.0
Lil Tecca,Number 2 / Never Last,Number 2,2024-06-04 1:30,2ZXxRC6V6AXzMdbLQZMHSB,,0.704,0.537,0.0,-8.565,1.0,0.302,0.223,0.0,0.122,0.7,77.444,123871.0,4.0
Lithe,Fall Back / Selfish Game,Fall Back,2024-06-04 1:28,0RbPHUnGELkTgvlxBFm2xl,,0.51,0.891,4.0,-3.661,1.0,0.0341,0.000947,0.159,0.198,0.483,128.939,224093.0,4.0
Benson Boone,Fireworks & Rollerblades,Slow It Down,2024-06-04 1:18,51eSHglvG1RJXtL3qI5trr,,0.432,0.583,8.0,-4.682,1.0,0.0687,0.174,0.0,0.0933,0.544,181.489,161831.0,4.0
iann dior,On To Better Things,V12 (feat. Lil Uzi Vert),2024-06-04 1:15,4y4Prw5JPDmM6NvtA4VK6g,,0.705,0.681,4.0,-3.286,0.0,0.148,0.411,0.0,0.121,0.626,164.941,177836.0,4.0
Teddy,chance of rain,chance of rain,2024-06-04 1:13,26ETsbVhx34daSYeBGmvgl,,0.75,0.581,4.0,-5.011,1.0,0.0437,0.302,0.0,0.153,0.612,119.995,180807.0,4.0
NLE Choppa,Slut Me Out,Slut Me Out,2024-06-04 1:11,22yRHdYBLZMi7xnvBioqkP,,0.718,0.624,1.0,-6.666,1.0,0.235,0.0383,0.0,0.0547,0.456,127.929,135059.0,4.0
LXST,Over Me,Talk to Me,2024-06-04 1:08,7aiJVnYqizaZ3GdXt0t6b7,,0.677,0.807,1.0,-5.752,1.0,0.0395,0.00765,1.54e-05,0.0629,0.945,130.263,167800.0,4.0
Dro Kenji,Eat Your Heart Out,4LIFE,2024-06-04 1:06,4Hr02qRS0QYWAyR2XQ6MhV,,0.726,0.563,5.0,-5.316,0.0,0.0424,0.0896,0.0,0.267,0.217,125.014,155520.0,4.0
Travis Scott,Birds in the Trap Sing McKnight,goosebumps,2024-06-04 0:57,6gBFPUFcJLzWGx4lenP6h2,,0.841,0.728,7.0,-3.37,1.0,0.0484,0.0847,0.0,0.149,0.43,130.049,243837.0,4.0
Stromae,Alors On Danse (Remix - Explicit),Alors On Danse - Remix - Explicit,2024-06-04 0:50,2SRzCZMWi0vJM5ngaKjcjX,,0.729,0.803,1.0,-5.375,0.0,0.118,0.216,6.41e-05,0.084,0.738,119.947,229293.0,4.0
Slander,A Better World,A Better World,2024-06-04 0:50,7MARy6sJ24UhLfbEsVs7a0,,0.386,0.679,0.0,-5.234,1.0,0.0376,0.00826,0.0,0.142,0.379,145.027,230069.0,4.0
Ryos,Only You,Only You,2024-06-04 0:42,6B8t3WLN9jLRV6qJE1Uscv,,0.409,0.875,2.0,-9.986,1.0,0.136,0.471,8.64e-05,0.46,0.676,177.999,210141.0,4.0
Ryos,Crazy,Crazy,2024-06-04 0:39,3YSfGJNDtF8KrHlwCAaVns,,0.591,0.87,7.0,-6.381,1.0,0.0652,0.409,0.0,0.718,0.747,121.682,227600.0,4.0
Wasback,Apocalypto,Apocalypto,2024-06-04 0:36,3uowgDxiyF4LBYl1n3gxZL,,0.549,0.843,7.0,-3.514,0.0,0.105,0.000236,1.44e-05,0.452,0.0972,127.946,158438.0,4.0
Justin Mylo,In My Bones,In My Bones,2024-06-04 0:33,2K1XkFwqUVxZen3xrT4pmW,,0.709,0.868,6.0,-6.288,0.0,0.0411,0.131,0.0434,0.0811,0.178,128.006,240949.0,4.0
Slander,Back To U,Back To U,2024-06-04 0:28,19m23w2ANVhtB7rApM6pbN,,0.586,0.499,4.0,-6.627,1.0,0.049,0.645,0.0,0.109,0.272,149.79,214400.0,4.0
Vicetone,Walk Thru Fire,Walk Thru Fire - Sped Up,2024-06-04 0:25,2wQ411UQL2MRsdAgPRUstT,,0.639,0.664,5.0,-4.926,1.0,0.0357,0.329,1.53e-06,0.382,0.351,116.028,194483.0,4.0
Travi$ Scott,Upper Echelon (feat. T.I. & 2 Chainz),Upper Echelon (feat. T.I. & 2 Chainz),2024-06-04 0:19,1x6Zk7hoTIlSOFNZnyxjZD,,0.788,0.617,2.0,-4.516,1.0,0.0651,0.0448,0.0,0.088,0.128,122.065,243800.0,4.0
Kanye West,Graduation,Can't Tell Me Nothing,2024-06-04 0:14,0mEdbdeRFQwBhN4xfyIeUM,,0.587,0.62,5.0,-6.133,0.0,0.042,0.0122,0.0,0.82,0.106,79.928,271600.0,4.0
Drake,The Best in the World Pack,Money In The Grave (Drake ft. Rick Ross),2024-06-04 0:14,5ry2OE6R2zPQFDO85XkgRb,,0.831,0.502,10.0,-4.045,0.0,0.046,0.101,0.0,0.122,0.101,100.541,205427.0,4.0
Rihanna,Loud (Japan Version),Only Girl (In the World),2024-06-04 0:07,2ENexcMEMsYk0rVJigVD3i,,0.789,0.706,11.0,-4.233,0.0,0.0429,0.112,1.71e-05,0.0586,0.638,125.918,235493.0,4.0
50 Cent,Window Shopper,Window Shopper,2024-06-04 0:03,1bevrs76fdGW3y03R5q6GB,,0.539,0.672,5.0,-4.972,0.0,0.195,0.0626,0.0,0.388,0.384,174.148,191813.0,4.0
OutKast,Speakerboxxx/The Love Below,Hey Ya!,2024-06-03 23:55,2PpruBYCo4H7WOBJ7Q2EwM,,0.727,0.974,4.0,-2.261,0.0,0.0664,0.103,0.000532,0.174,0.965,79.526,235213.0,4.0
Drake,Honestly Nevermind,Jimmy Cooks (feat. 21 Savage),2024-06-03 23:52,3F5CgOj3wFlRv51JsHbxhe,,0.529,0.673,0.0,-4.711,1.0,0.175,0.000307,2.41e-06,0.093,0.366,165.921,218365.0,4.0
Kanye West,Graduation,Good Life,2024-06-03 23:52,4ZPdLEztrlZqbJkgHNw54L,,0.439,0.808,1.0,-6.881,1.0,0.346,0.00305,0.0,0.439,0.486,82.962,207000.0,4.0
Metro Boomin,HEROES & VILLAINS,Superhero (Heroes & Villains) [with Future & Chris Brown],2024-06-03 23:40,0vjeOZ3Ft5jvAi9SBFJm1j,,0.709,0.583,5.0,-5.298,0.0,0.204,0.138,2.97e-06,0.195,0.533,116.624,182667.0,4.0
Offset,Without Warning,Ric Flair Drip (with Metro Boomin),2024-06-03 23:19,7sO5G9EABYOXQKNPNiE9NR,,0.88,0.428,9.0,-8.28,1.0,0.206,0.149,5.05e-05,0.114,0.333,100.007,172800.0,4.0
Kendrick Lamar,DAMN.,DNA.,2024-06-03 23:16,6HZILIRieu8S0iqY8kIKhj,,0.638,0.523,1.0,-6.664,1.0,0.357,0.00454,0.0,0.0842,0.422,139.913,185947.0,4.0
Kanye West,My Beautiful Dark Twisted Fantasy,POWER,2024-06-03 23:08,2gZUPNdnz5Y45eiGxpHGSc,,0.542,0.914,0.0,-4.747,0.0,0.113,0.0161,0.0,0.744,0.576,153.993,292093.0,4.0
50 Cent,Get Rich or Die Tryin',In Da Club,2024-06-03 22:58,4RY96Asd9IefaL3X4LOLZ8,,0.904,0.72,6.0,-2.776,0.0,0.348,0.259,0.0,0.0749,0.805,90.062,193467.0,4.0
A$AP Rocky,The Music of Grand Theft Auto V Vol. 1: Original Music,R - Cali,2024-06-03 22:51,787rCZF9i4L1cXGMkdyIk4,,0.597,0.427,5.0,-6.764,0.0,0.0536,0.18,1.33e-05,0.121,0.0997,120.085,220133.0,4.0
Gunna,Drip Or Drown,Drip or Drown,2024-06-03 22:44,6ZthdsKjWtiCxnxbhs74vF,,0.952,0.478,5.0,-8.52,0.0,0.361,0.774,0.0,0.112,0.568,118.008,126168.0,4.0
Trevor Kowalski,And We Walk After,And We Walk After,2024-06-03 7:01,1sbWKyQsUCtzBlClQWs2Rl,,0.372,0.0506,3.0,-22.288,1.0,0.0388,0.97,0.867,0.0897,0.0589,138.256,168603.0,4.0
Toby Fox,UNDERTALE Soundtrack,Fallen Down,2024-06-03 6:24,1jDMi92a9zNQuPD3uPMkla,,0.624,0.66,2.0,-12.779,1.0,0.0569,0.797,0.786,0.114,0.871,110.021,57818.0,3.0
Franz Liszt,Liszt - My Piano Hero,Liebestraum No. 3 in A-Flat Major S. 541 / 3,2024-06-03 5:54,2u9VGZmVz7Rm01SfDgzcfA,,0.279,0.0292,8.0,-26.804,1.0,0.0406,0.987,0.902,0.104,0.0338,136.732,293147.0,3.0
CelloDeck Yoonkyung Cho,My Way,Caruso,2024-06-03 0:40,4MSZSCP2YFTKDGZiSsU1uJ,,0.12,0.283,7.0,-11.689,0.0,0.0356,0.978,0.942,0.143,0.0567,177.561,255793.0,3.0
Eric Christian,La Valse au Clair de Lune,La Valse au Clair de Lune,2024-06-03 0:37,6QQmXx3FYPK7BI96j5lrXg,,0.417,0.119,9.0,-18.909,0.0,0.0411,0.991,0.942,0.0899,0.0927,68.376,190891.0,5.0
Martin Bloch,Pianissimo,Beethoven - Moonlight Sonata 1st Movement,2024-06-03 0:32,6oCI2tE0YBbKHvN3uoO9oX,,0.182,0.0307,1.0,-30.235,0.0,0.0465,0.99,0.945,0.0919,0.0855,172.625,300931.0,3.0
Franz Gordon,Flirting at the Masquerade,Altostratus,2024-06-03 0:29,5oJjJo0k8XduWQIrskmxZ9,,0.16,0.756,10.0,-17.674,1.0,0.0794,0.00119,0.904,0.363,0.025,96.039,149389.0,4.0
Yiruma,The Rewritten Memories,Sunset Bird - Piano Septet Version,2024-06-03 0:26,6bXuTbOQeHnTobLDUpqPpu,,0.395,0.224,3.0,-15.074,1.0,0.0301,0.968,0.853,0.146,0.319,143.964,197611.0,3.0
Antonio Vivaldi,Vivaldi: The Four Seasons,III. Presto,2024-06-03 0:23,5VNlUlsA6yZLzDzEctTkst,,0.406,0.248,7.0,-15.132,0.0,0.0389,0.864,0.56,0.157,0.0867,105.382,264200.0,4.0
Melody Studio,바흐 인벤션 15곡 Bach Invention 15 Songs BWV 772 ~ 786,바흐 인벤션 8번 Bach Invention No.8 in F Major BWV 779,2024-06-03 0:16,73XgIw9IGFfCIPF7UbL5Bu,,0.0,0.554,5.0,-16.022,1.0,0.0,0.983,0.867,0.0934,0.0,0.0,69000.0,0.0
Andrea Guerra,Coco Chanel,Coco Chanel - Main Title,2024-06-03 0:15,6BVEwfzk2tkHm5bWi0rObe,,0.191,0.00375,8.0,-36.003,1.0,0.046,0.946,0.738,0.0662,0.0387,82.204,115760.0,1.0
Florian Christl,Schumann Variation (on a Theme from Piano Concerto in A Minor Op. 54: I),Schumann Variation (on a Theme from Piano Concerto in A Minor Op. 54: I),2024-06-03 0:12,2ml2xRwuFLv7NtDPzyssfL,,0.243,0.0325,8.0,-23.379,1.0,0.0454,0.992,0.879,0.108,0.0404,74.26,237960.0,3.0
Frédéric Schubert,Pop Ballads on Piano,Comptine D'un Autre Été,2024-06-03 0:10,1gKieOYhfmJscCHH7Ur6ZC,,0.486,0.0959,7.0,-17.496,1.0,0.0556,0.858,0.00288,0.184,0.352,78.74,70613.0,4.0
Александр Порфирьевич Бородин,Mussorgsky: Pictures at an Exhibition - Expanded Edition,Polovetsian Dances from Prince Igor: Introduzione,2024-06-03 0:08,1KeJxSvW6pLU1ieRfQOMca,,0.157,0.0553,9.0,-23.391,1.0,0.0381,0.984,0.8,0.107,0.0421,83.299,136960.0,4.0
Nobuyuki Tsujii,debut,ロックフェラーの天使の羽 - 辻井伸行,2024-06-03 0:05,4j1HelBSVmUWE5kLXBne0j,,0.489,0.0958,0.0,-24.857,0.0,0.0434,0.994,0.878,0.0719,0.267,144.611,146400.0,3.0
Léo Delibes,Classical Music 101,Flower Duet,2024-06-03 0:04,582kxTHjj7jzMzsOxgrWfH,,0.27,0.145,11.0,-17.12,1.0,0.0387,0.966,0.679,0.187,0.0444,70.255,75947.0,3.0
Piano house,Song of Seasons,Song of Seasons,2024-06-02 23:57,2kv5Z38j5V5p3sAiU6iI3h,,0.703,0.858,1.0,-4.623,1.0,0.0451,0.00954,0.893,0.0885,0.512,126.014,266667.0,4.0
Edvard Grieg,Morning Mood Variation (From Peer Gynt Suite No. 1 Op. 46 Arr. for Piano by Svetoslav Karparov),Morning Mood Variation (From Peer Gynt Suite No. 1 Op. 46 Arr. for Piano by Svetoslav Karparov),2024-06-02 23:55,0awWxz7WRKdSpU9RVZ5PVK,,0.137,0.0262,4.0,-21.686,1.0,0.0394,0.963,0.903,0.234,0.0355,74.988,253440.0,4.0
Antonín Dvořák,Dvořák: Cello Concerto,Gypsy Melodies Op. 55 B. 104: IV. Songs My Mother Taught Me (Arr. Soltani For Solo Cello and Cello Ensemble),2024-06-02 23:53,1rAOWBj54LH8ooWg02NWTJ,,0.134,0.0502,2.0,-25.496,1.0,0.0562,0.941,0.82,0.126,0.0649,64.115,151760.0,4.0
Rafael Krux,Gypsy Dance for Classical Violin,Gypsy Dance for Classical Violin,2024-06-02 23:49,48B8p7uTuZd0cdfPnz7WmT,,0.473,0.317,6.0,-11.297,1.0,0.0401,0.141,0.0212,0.107,0.491,74.948,111344.0,4.0
Christophe Luciani,One Thousand Stars For You,One Thousand Stars For You,2024-06-02 23:47,0I4Gd8msSJ8jGaimO7gyrP,,0.429,0.848,0.0,-4.614,1.0,0.0545,0.00303,0.0,0.0825,0.464,165.836,201813.0,4.0
Joshua Kyan Aalampour,Winter Solace,Broken Key,2024-06-02 23:39,6kRYAhxnUNHBRcucyW4a2W,,0.35,0.0257,2.0,-28.158,0.0,0.0387,0.992,0.915,0.074,0.195,167.0,104319.0,4.0
Micha Philipp,Passacaglia - Piano Version,Passacaglia - Piano Version,2024-06-02 23:37,3B4NBT8usPYwbKJWFWwzBs,,0.421,0.213,9.0,-19.558,0.0,0.0445,0.981,0.907,0.107,0.0919,115.744,135939.0,4.0
Rafael Krux,2 Baroque Violins,2 Baroque Violins,2024-06-02 23:35,73QRUJwvitJp80FajryNkK,,0.852,0.488,0.0,-13.578,0.0,0.0849,0.962,0.898,0.0977,0.964,112.496,76333.0,4.0
Antonio Vivaldi,Notes of Nature,Storm,2024-06-02 23:32,28gFVhG6kVVNdVkdAICrFt,,0.492,0.838,0.0,-12.135,0.0,0.0433,0.101,0.728,0.296,0.382,141.958,223427.0,3.0
Anton Strandh,Isolation (Original Motion Picture Soundtrack),Cards,2024-06-02 23:31,6F4erki10L92Mwfj69y5Cb,,0.25,0.148,0.0,-16.143,0.0,0.0441,0.975,0.405,0.133,0.0568,94.985,85794.0,1.0
Robert Schumann,Work From Home With Schumann,Myrthen Op. 25 - Version for Cello and Piano: XXIV. Du bist wie eine Blume,2024-06-02 23:28,30zhs5LCgnAVZWwlPhsfxS,,0.249,0.0715,8.0,-22.36,1.0,0.0427,0.987,0.917,0.137,0.0434,109.026,101907.0,5.0
Glenn Morrison,Classical Piano Pieces Volume II,Johann Christoph Friedrich Bach - Solfeggio in D Major,2024-06-02 23:24,3ibPePT3mJfjgcjwg2lSuG,,0.29,0.127,2.0,-26.96,1.0,0.039,0.987,0.91,0.112,0.931,132.29,104040.0,4.0
Rafael Krux,Emotional Waltz,Emotional Waltz,2024-06-02 23:22,6qxcZi6LkXgZKnrzt9q8dq,,0.795,0.481,7.0,-10.866,0.0,0.0484,0.833,0.877,0.115,0.626,104.993,172867.0,3.0
Pyotr Ilyich Tchaikovsky,Most Relaxing MOVIE Music in the Universe,Swan Lake- Dance of the Swans,2024-06-02 23:21,3IKzcR0MRKVJ5QRjX0EU4m,,0.547,0.252,6.0,-13.305,0.0,0.1,0.967,0.966,0.144,0.833,204.474,92144.0,4.0
Elena Kats-Chernin,Ameb Piano Series 18 Grade 4,12 One-Page Piano Pieces: Russian waltz,2024-06-02 23:17,6JpfEwljPDdrRR4M6BXaxa,,0.479,0.0689,7.0,-21.405,0.0,0.0545,0.995,0.898,0.0796,0.315,74.12,124871.0,4.0
Tzvi Erez,Amor,Romance De Amor,2024-06-02 23:15,79oDe8deNyUCE6uLUNgZ3F,,0.416,0.242,9.0,-12.971,1.0,0.0355,0.969,0.955,0.133,0.114,73.437,132117.0,4.0
Giacomo Puccini,AMEB Piano for Leisure Series 3 Grade 4,Gianni Schicchi: Oh! mio babbino caro,2024-06-02 23:13,18VNXlRteVgchjjqaTKZmm,,0.294,0.17,8.0,-14.452,1.0,0.0378,0.924,0.885,0.0971,0.122,89.231,121013.0,3.0
Ford Duet,goin' through,goin' through,2024-06-02 23:11,52SCT6ImFklqEhH21lgErO,,0.696,0.736,7.0,-7.283,1.0,0.048,0.255,0.0,0.117,0.917,88.133,207427.0,4.0
Carlos Marquez,12 Valses Mélancoliques - Dance of the Cranes,Valse Melancolique No. 1 in C Minor,2024-06-02 23:09,6SV4efqmnHc0GA2Zic0Mzp,,0.382,0.24,0.0,-18.314,0.0,0.0448,0.99,0.935,0.129,0.709,99.486,75421.0,4.0
Markus Porsklev,A weekend of classical studies,Minuet 3 - J.S. Bach,2024-06-02 23:07,0xLncucGPOKUQ2jhKo6FOV,,0.259,0.0309,7.0,-27.291,1.0,0.055,0.994,0.895,0.109,0.681,157.791,90500.0,3.0
Alexander Glazunov,Raymonda (Highlights),Raymonda Act III: Variation for male dancer,2024-06-02 23:06,60htBqtaKmRB4IquiO2fAw,,0.482,0.0291,8.0,-26.945,1.0,0.0306,0.92,0.891,0.0974,0.239,61.118,70607.0,4.0
Christian Petzold,Bach: Selections from The Notebook for Anna Magdalena Bach,The Notebook for Anna Magdalena Bach: No. 4 Menuet in G Major - Formerly Attributed to Johann Sebastian Bach as BWV Anh. 114,2024-06-02 23:05,7cyWRPVbFlIti4pvnNZX0r,,0.364,0.0861,6.0,-33.379,1.0,0.0297,0.906,0.626,0.0479,0.969,80.804,97000.0,4.0
Yoshinao Nakada,Ameb Piano For Leisure Series 4 Grade 3,Song of Twilight,2024-06-02 23:03,6OPjE3buVXVvkPHDBvUCKq,,0.526,0.00487,9.0,-36.681,1.0,0.0805,0.996,0.88,0.082,0.473,107.966,97227.0,4.0
Rafael Krux,The Epic Baroque,Emotional Violins,2024-06-02 23:03,6qxcZi6LkXgZKnrzt9q8dq,,0.795,0.481,7.0,-10.866,0.0,0.0484,0.833,0.877,0.115,0.626,104.993,172867.0,3.0
Martin Bloch,Pianissimo,Debussy - Claire De Lune,2024-06-02 22:55,6FYYsWqAXGzqJtyrqTXESD,,0.313,0.0181,1.0,-26.177,1.0,0.0429,0.992,0.899,0.0982,0.039,74.414,330374.0,5.0
赵海洋,夜色钢琴曲,那天的遇见 - 夜色钢琴曲,2024-06-02 22:52,6fp1Y6Usgva8pDKoeTdVaW,,0.508,0.293,0.0,-14.995,0.0,0.0555,0.991,0.919,0.077,0.386,187.094,164448.0,3.0
Carlos Marquez,Adieu Nocturnes,Adieu Nocturne No. 7 in C MInor -Ciao-,2024-06-02 22:50,6xKrQAtHqqTMWydiHXkW3P,,0.35,0.181,0.0,-18.915,0.0,0.043,0.988,0.899,0.153,0.181,85.199,92637.0,3.0
Anatolia Amoretti,Soft Violin,Once Every Lifetime,2024-06-02 22:46,4yxx40iQLQsSZF5kez19pj,,0.284,0.104,5.0,-16.485,1.0,0.0471,0.994,0.109,0.0865,0.0777,120.224,114170.0,3.0
Markus Porsklev,A weekend of classical studies,By the limpid stream - F. Burgmüller,2024-06-02 22:45,1ZZV73dkqJx1Wc9THSXpGZ,,0.145,0.052,5.0,-24.416,1.0,0.0324,0.925,0.863,0.106,0.0297,76.451,247301.0,3.0
赵海洋,夜色钢琴曲,日长天久 - 夜色钢琴曲,2024-06-02 22:41,3PLF0NvGRWwly4xASEmbRD,,0.635,0.187,0.0,-17.705,0.0,0.0544,0.987,0.918,0.135,0.481,121.975,90624.0,3.0
Carlos Marquez,Adieu Nocturnes,Adieu Nocturne No. 3 in G Minor -Goodbye-,2024-06-02 22:39,3LtOJCwjbj6R1YvzP6qkh2,,0.345,0.141,7.0,-20.892,0.0,0.0464,0.986,0.939,0.126,0.304,66.831,109543.0,3.0
Alexander Borodin,Rimski-Korsakov: Shéhérazade & La grande Pâque Russe - Borodine: Les Danses polovtsiennes & Dans les steppes de l'Asie Centrale,Les danses polovtsiennes (Extraits de l'opéra Le Prince Igor): II. Danse des hommes,2024-06-02 22:34,1KeJxSvW6pLU1ieRfQOMca,,0.157,0.0553,9.0,-23.391,1.0,0.0381,0.984,0.8,0.107,0.0421,83.299,136960.0,4.0
Edward MacDowell,Miniatures and Collectibles,To a Wild Rose,2024-06-02 22:32,7mwkonBCT7Jc1CdmEAAWbn,,0.355,0.00246,9.0,-38.569,1.0,0.0514,0.995,0.875,0.0702,0.198,86.913,91440.0,4.0
Kanye West,Yeezus,Bound 2,2024-06-01 2:19,3sNVsP50132BTNlImLx70i,,0.367,0.665,1.0,-2.821,1.0,0.0465,0.145,0.0,0.113,0.31,148.913,229147.0,4.0
¥$,VULTURES 1,FUK SUMN,2024-06-01 1:54,5tEaVciE2GnR28aN6W9cLS,,0.774,0.818,4.0,-2.825,0.0,0.145,0.127,0.0,0.0529,0.438,142.084,209577.0,4.0
Frank Ocean,Blonde,Pink + White,2024-06-01 1:43,3xKsf9qdS1CyvXSMEid6g8,,0.545,0.545,9.0,-7.362,1.0,0.107,0.667,5.48e-05,0.417,0.549,159.94,184516.0,3.0
Playboi Carti,Die Lit,Shoota (feat. Lil Uzi Vert),2024-06-01 0:38,2BJSMvOGABRxokHKB0OI8i,,0.673,0.649,1.0,-8.433,0.0,0.196,0.188,0.0,0.122,0.47,153.075,153800.0,4.0
Antonio Vivaldi,Vivaldi Variation (Arr. for Piano from Concerto for Strings in G Minor RV 156),Vivaldi Variation (Arr. for Piano from Concerto for Strings in G Minor RV 156),2024-05-31 18:34,7HB1REjjalFLSXgXlAAwFs,,0.433,0.291,2.0,-17.56,1.0,0.0501,0.903,0.907,0.367,0.631,106.65,79840.0,1.0
Justin Hurwitz,La La Land (Original Motion Picture Score),Mia Hates Jazz,2024-05-31 18:22,4YHXPPqwae2pYmHFpplysi,,0.529,0.172,9.0,-23.076,0.0,0.0539,0.976,0.954,0.129,0.328,94.335,70000.0,4.0
Aphex Twin,Drukqs,QKThr,2024-05-31 18:13,4LIM4qmpHABufePRrLWbiM,,0.451,0.0223,1.0,-26.117,1.0,0.0461,0.993,0.768,0.13,0.0573,79.042,87467.0,3.0
Hans Zimmer,Interstellar (Original Motion Picture Soundtrack) [Expanded Edition],Cornfield Chase,2024-05-31 17:41,6pWgRkpqVfxnj3WuIcJ7WP,,0.18,0.226,9.0,-16.457,0.0,0.042,0.951,0.982,0.0998,0.048,94.079,126960.0,4.0
Penguin Piano,Intersteller,Drowning Love - Chasing Kou,2024-05-31 16:27,0JcINBOEZFMchzVInOdk1V,,0.298,0.229,1.0,-17.218,1.0,0.0375,0.965,0.935,0.131,0.398,79.828,113499.0,4.0
Tyler the Creator,POTATO SALAD,Potato Salad,2024-05-30 3:08,5hVghJ4KaYES3BFUATCYn0,,0.554,0.498,9.0,-8.866,1.0,0.0685,0.23,5.98e-06,0.795,0.413,79.635,190067.0,4.0
Dave,Psychodrama,Screwface Capital,2024-05-29 20:47,2nfLFQ7rAcvKpVPMTZsafI,,0.914,0.56,0.0,-7.56,1.0,0.0486,0.522,3.55e-05,0.198,0.436,112.021,253093.0,4.0
Cordae,The Lost Boy,RNP (feat. Anderson .Paak),2024-05-29 20:40,5lw8Mgb4LyhriPIC86gV6e,,0.611,0.714,9.0,-4.696,0.0,0.856,0.184,0.0,0.145,0.628,196.043,175828.0,4.0
A Boogie wit da Hoodie,Artist,My Shit,2024-05-29 20:37,5uQOauh47VFt3B2kV9kRXw,,0.812,0.621,5.0,-8.3,1.0,0.0515,0.244,0.0,0.099,0.847,77.998,128157.0,4.0
ZLZL,Nuttin,Nuttin,2024-05-29 20:35,5U0yfmhalBtJN5gs25JGDG,,0.782,0.491,8.0,-12.218,1.0,0.0904,0.185,0.905,0.119,0.725,142.973,135140.0,4.0
Flume,Lockjaw,Drop the Game,2024-05-29 20:31,7gqKkrzG5OV1CLViOaXSay,,0.487,0.535,5.0,-8.257,0.0,0.0328,0.0507,6.03e-05,0.121,0.0485,93.984,213884.0,4.0
Kupla,fell in love in a dream,fell in love in a dream,2024-05-29 20:29,7Fx3JFAKY31kpA4gDxHQg8,,0.408,0.692,11.0,-3.206,0.0,0.054,0.803,0.0228,0.0882,0.506,87.371,207640.0,4.0
T.I.,Paper Trail,Dead And Gone,2024-05-29 20:24,7IhsLJMqdxoo7YAZjaSMru,,0.713,0.746,0.0,-4.99,1.0,0.259,0.0402,0.0,0.601,0.47,135.021,299747.0,4.0
Meek Mill,Championships,Going Bad (feat. Drake),2024-05-29 20:21,2IRZnDFmlqMuOrYOLnZZyc,,0.889,0.496,4.0,-6.365,0.0,0.0905,0.259,0.0,0.252,0.544,86.003,180522.0,4.0
Drake,Certified Lover Boy,Fair Trade (with Travis Scott),2024-05-29 20:16,40iJIUlhi6renaREYGeIDS,,0.666,0.465,1.0,-8.545,1.0,0.26,0.0503,0.0,0.215,0.292,167.937,291175.0,4.0
Kendrick Lamar,Mr. Morale & the Big Steppers,Father Time (feat. Sampha),2024-05-29 20:05,28qA8y1sz0FTuSapsCxNOG,,0.514,0.779,10.0,-4.365,0.0,0.344,0.181,0.0,0.099,0.517,152.869,222497.0,4.0
Kendrick Lamar,Mr. Morale & the Big Steppers,Rich Spirit,2024-05-29 20:02,1QPreu0BNOrUfEb8HTd2qG,,0.852,0.421,10.0,-9.153,0.0,0.208,0.428,2.28e-06,0.106,0.457,95.977,202285.0,4.0
Frank Ocean,Lens,Lens,2024-05-29 19:58,2ZWlPOoWh0626oTaHrnl2a,,0.575,0.386,9.0,-9.584,0.0,0.037,0.785,0.000289,0.229,0.466,116.408,249191.0,4.0
Drake,Dark Lane Demo Tapes,Chicago Freestyle (feat. Giveon),2024-05-29 19:54,4wVOKKEHUJxHCFFNUWDn0B,,0.735,0.449,10.0,-7.507,1.0,0.347,0.629,0.0,0.113,0.0397,122.947,220488.0,4.0
Sunday Service Choir,Jesus Is Born,Sunshine,2024-05-29 17:10,4pSUxkUKeWFyFNkzl7XoBU,,0.409,0.349,9.0,-8.53,0.0,0.0497,0.483,0.0,0.133,0.287,111.894,333075.0,4.0
Sunday Service Choir,Jesus Is Born,More Than Anything,2024-05-29 17:00,4pSUxkUKeWFyFNkzl7XoBU,,0.409,0.349,9.0,-8.53,0.0,0.0497,0.483,0.0,0.133,0.287,111.894,333075.0,4.0
Kanye West,Late Registration,Heard 'Em Say,2024-05-29 6:27,6yIjtVtnOBeC8SwdVHzAuF,,0.744,0.696,7.0,-8.313,0.0,0.162,0.0535,0.0454,0.128,0.563,95.07,203733.0,4.0
