Artist,Album,Song,Date Played,Song ID,Unnamed: 5,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
Øneheart,heavensleep,heavensleep,2023-12-07 8:07,6WUgqFZhbNRaeBuzG2ahfJ,,0.18,0.178,7.0,-25.38,0.0,0.036,0.929,0.933,0.105,0.117,81.701,117073.0,4.0
SUIGETSU,Twilight Princess,Twilight Princess,2023-12-07 7:59,1JtNJWMSVvn84oHhGvlZWv,,0.465,0.988,6.0,-4.853,1.0,0.0848,0.000495,0.848,0.926,0.29,101.516,146601.0,4.0
usedcvnt,ultraviolet,just leave me to bleed,2023-12-07 7:56,18p7cfcsveGpVzyrCyX5Yg,,0.362,0.715,0.0,-11.856,1.0,0.0318,0.00129,0.95,0.11,0.0384,148.002,181626.0,4.0
my head is empty,sweet nothings,save me (breakcore edit),2023-12-07 7:55,1i7garLzfCNJZlfa373Jmy,,0.687,0.807,10.0,-12.215,1.0,0.0701,0.443,0.91,0.106,0.0772,133.304,86047.0,4.0
SUIGETSU,Tokyo Dreams,Tokyo Dreams,2023-12-07 7:50,22tot0Y6uKuWdAZnEQyB6g,,0.679,0.908,11.0,-2.949,1.0,0.0379,0.0613,0.000778,0.0711,0.658,119.978,278808.0,4.0
my head is empty,familiars,cats (breakcore edit),2023-12-07 7:49,1TNlfGW7w6AuMmgx164JZ1,,0.489,0.816,8.0,-11.37,0.0,0.0369,0.571,0.859,0.11,0.625,133.151,73308.0,4.0
Open Ocean,Blackout,Blackout,2023-12-07 7:46,0kWRbGmUpqyk2PIaIvtFjj,,0.514,0.831,2.0,-7.876,1.0,0.0396,0.0168,0.00029,0.327,0.705,128.034,282067.0,4.0
.diedlonely,neoma (énouement remix),neoma (énouement remix),2023-12-07 7:33,2PpYJcgJN6PzozUv7rU669,,0.485,0.149,8.0,-20.394,0.0,0.0282,0.886,0.917,0.102,0.112,82.019,99672.0,4.0
ONEKLAB,Nebula,Nebula,2023-12-07 7:30,1JSBzLtCXdadlKGykBVsXQ,,0.733,0.855,4.0,-4.766,0.0,0.319,0.0111,0.0261,0.1,0.0787,172.01,162558.0,4.0
Chris Mazuera,Perspective,First Snow,2023-12-07 2:58,1L4XAauenJRhoPQSyeM0Fj,,0.634,0.381,9.0,-9.36,0.0,0.0287,0.67,0.000699,0.101,0.245,108.065,172907.0,4.0
Sebastian Kamae,Wayside,Wayside,2023-12-07 2:37,4xIOibz2HxHOCxDk3T1SGI,,0.659,0.116,10.0,-18.59,0.0,0.0452,0.975,0.775,0.0888,0.171,139.974,131143.0,4.0
stream_error,polaris,polaris,2023-12-07 2:31,3PblbFq5V85YfJdP6YbyGt,,0.467,0.0906,6.0,-22.227,1.0,0.0336,0.936,0.876,0.13,0.111,145.947,119178.0,4.0
nothingtosay,2 Am. Study Session,Inspect,2023-12-07 2:18,0KKE99yOmi67n590TDOWmh,,0.454,0.894,4.0,-3.166,0.0,0.0489,0.00117,0.0,0.228,0.324,146.755,218267.0,4.0
mavine,Inference,Butterflies,2023-12-07 2:16,0ghgXjLV8eSx1dGRBWVqic,,0.769,0.435,6.0,-8.486,0.0,0.053,0.0995,0.00405,0.112,0.106,132.06,203676.0,4.0
ornithology,Ornithology,Swaying Trees,2023-12-07 2:02,4s08y0aotjDAbpvueC1den,,0.509,0.107,5.0,-14.454,1.0,0.0418,0.91,0.927,0.101,0.168,182.142,125902.0,3.0
Aylior,Zero,Sunrise,2023-12-07 1:59,7vLIj2GVAeYrohv8p0JjF0,,0.428,0.695,0.0,-4.63,1.0,0.0437,0.0336,4.12e-06,0.117,0.214,128.111,198224.0,4.0
Chris Mazuera,Perspective,Perspective,2023-12-07 1:56,2568KA7wpkS8za4V2twKRE,,0.759,0.819,7.0,-5.554,0.0,0.0426,0.109,0.58,0.0926,0.629,120.015,130000.0,4.0
kyu,Until we meet again,Spark,2023-12-07 1:54,72wehM3q2RVZb4XLmAkyTr,,0.67,0.889,1.0,-8.674,0.0,0.0441,0.387,0.000607,0.337,0.486,110.015,217091.0,4.0
eugenio izzi,Reflections in the moonlight,A fresh breath,2023-12-07 1:45,6DN4D1lvpPEyDp2L6VAjor,,0.625,0.0643,4.0,-16.541,1.0,0.0468,0.971,0.792,0.0918,0.2,74.062,142905.0,4.0
bluntone,Autumn in Budapest,Air Never Been So Fresh,2023-12-07 1:42,46E4di5YoT3Ab5bheoiEId,,0.517,0.447,7.0,-12.483,1.0,0.0418,0.000573,0.00118,0.144,0.894,134.755,310267.0,4.0
less.people,1 Am. Study Session,Gyoza,2023-12-07 1:31,6dfu9BwXcKWeIpHtj6faos,,0.766,0.315,6.0,-15.721,1.0,0.0945,0.824,0.858,0.0929,0.603,88.17,120000.0,4.0
HM SURF,Cocobolo,Mount and Blade,2023-12-07 1:28,5fKZJHzJ9d3MADArbm9muW,,0.324,0.931,9.0,-6.803,1.0,0.0837,0.0155,0.0252,0.277,0.313,82.748,242720.0,4.0
blurred figures,finding comfort,kermode,2023-12-07 1:19,0jJLwPDpyuZRpd800yScN0,,0.853,0.406,4.0,-11.658,1.0,0.0483,0.587,0.855,0.09,0.0825,122.009,305547.0,3.0
Chiccote'S Beats,Illusion,Finding,2023-12-07 1:17,40l9gvL9DJgEg0xARiPdgh,,0.665,0.81,4.0,-6.651,0.0,0.0467,0.132,0.566,0.281,0.638,99.051,167027.0,4.0
kyu,Dreamscapes,Memory Lane,2023-12-07 1:14,14ehDOE534kqOdaC7CSlbf,,0.879,0.496,0.0,-13.447,0.0,0.0887,0.601,0.177,0.0744,0.867,135.011,128000.0,4.0
tender spring,A Friendly Warmth,A Friendly Warmth,2023-12-07 1:10,70kfnr6pptxpV8YXjii68u,,0.815,0.86,0.0,-3.755,0.0,0.168,0.0552,0.00289,0.0249,0.978,126.879,334760.0,4.0
Lilac,When I Dreamt of You,Dearest,2023-12-07 1:08,2Al3cjr05gWnxfSe17EKRp,,0.756,0.0906,9.0,-14.517,0.0,0.0598,0.897,0.937,0.107,0.163,135.975,114051.0,4.0
Chiccote'S Beats,Illusion,away,2023-12-07 0:56,6EXDcpleRxuaP54XWvh6LY,,0.659,0.0459,0.0,-17.464,0.0,0.111,0.866,0.686,0.159,0.19,83.969,160000.0,4.0
HM SURF,Cocobolo,The Vet,2023-12-07 0:54,5J1eELwzDVxwMGGhQh1V3e,,0.329,0.718,0.0,-9.93,1.0,0.121,0.362,0.211,0.429,0.251,74.843,44501.0,5.0
Epona,Ballerina,Misty,2023-12-07 0:52,4S7ON0WcY2JHYN76LQg5fE,,0.728,0.376,7.0,-13.188,1.0,0.0724,0.622,0.868,0.0994,0.111,95.032,70914.0,4.0
nothingtosay,Cold Thoughts,Thinking Back,2023-12-07 0:43,5qLt2iiKab1CQ405PsQD7c,,0.624,0.026,11.0,-22.672,0.0,0.0548,0.911,0.934,0.11,0.0659,131.991,130919.0,3.0
Spencer Hunt,Windy City,gold coast,2023-12-07 0:41,77EagcKWnrnPrt8TSpbCPR,,0.871,0.42,10.0,-7.826,0.0,0.133,0.2,0.91,0.101,0.112,82.017,143415.0,4.0
Ky akasha,Memory Within A Dream,Yuma,2023-12-07 0:39,0WGRlBGasVsemYG1uV3DZi,,0.763,0.591,6.0,-4.644,0.0,0.0644,0.133,0.516,0.375,0.228,140.043,209143.0,4.0
Kudo,love you two,my person,2023-12-07 0:34,3COmNb27KbZkJInElfVbYa,,0.704,0.146,3.0,-19.937,0.0,0.0452,0.932,0.866,0.128,0.145,121.035,135868.0,4.0
dryhope,Contrasts,Amber,2023-12-07 0:25,7MGlZFQekMuTiSyW66aoQg,,0.242,0.903,1.0,-6.07,1.0,0.0945,0.115,0.000522,0.309,0.354,134.003,192884.0,4.0
Kudo,Staring Through,Slow,2023-12-07 0:21,2yU5I12yzgTs2iQpz91Lz0,,0.41,0.138,3.0,-23.896,0.0,0.0329,0.957,0.924,0.119,0.135,79.272,121741.0,4.0
Trxxshed,Far From Reality,Unwind,2023-12-06 22:27,7GF79hiW9BmYWCbX4vUcx8,,0.602,0.0979,0.0,-28.3,0.0,0.0377,0.941,0.923,0.103,0.11,123.019,141819.0,4.0
nothingtosay,Patience,Patience,2023-12-06 22:23,7GsWA6l9AT8PAt1vXMhPIq,,0.766,0.802,1.0,-3.594,0.0,0.0452,0.14,0.019,0.0777,0.809,123.012,200707.0,4.0
dryhope,Endless Sunday Vol. 2,Finding You,2023-12-06 22:20,7vShMvLGaP4FUSJyWwMawH,,0.673,0.307,6.0,-10.474,0.0,0.0648,0.75,0.891,0.116,0.87,169.935,127765.0,4.0
nothingtosay,venus,venus,2023-12-06 21:59,0Z3xhSOhrawLV81YdiDiiJ,,0.691,0.762,11.0,-6.47,0.0,0.0367,0.462,0.0286,0.0804,0.957,128.111,187533.0,4.0
PandRezz,Relief,Crystal Lake,2023-12-06 21:53,7LRbNF6VqlG8yzG2lKbqyM,,0.558,0.206,7.0,-15.513,0.0,0.386,0.38,0.825,0.118,0.262,37.42,127660.0,4.0
Tom Doolie,Naoko,Darjeeling,2023-12-06 21:51,25cQQsJveR0yqj6UK5ROH5,,0.64,0.255,6.0,-10.96,1.0,0.0383,0.819,0.897,0.109,0.367,117.449,107693.0,3.0
Kudo,Staring Through,Cold,2023-12-06 21:34,2mpMZKy6Bo4y1DcXt9z8tN,,0.683,0.296,10.0,-16.827,1.0,0.0398,0.945,0.87,0.109,0.039,127.081,154961.0,4.0
Spencer Hunt,Sound Asleep,Sleepy,2023-12-06 21:22,7qiYSGc57LcmKTdBi0J14a,,0.535,0.843,7.0,-3.462,0.0,0.109,0.000943,0.00342,0.56,0.536,141.025,192340.0,4.0
Miramare,Azure Blue,Ocean Drift,2023-12-06 20:45,2ABGvp4kxOCN6cahYSHOg2,,0.695,0.549,8.0,-10.354,0.0,0.0356,0.254,0.000272,0.0944,0.202,105.975,228093.0,4.0
dryhope,Contrasts,Down River,2023-12-06 20:35,3tCMX0XUv00p20wVDJ2nup,,0.5,0.177,4.0,-11.362,1.0,0.351,0.739,0.857,0.101,0.214,82.235,144036.0,4.0
nothingtosay,Ocean Above,Last Light,2023-12-06 20:28,59aRyLpboGTcvqjivppGcb,,0.662,0.715,8.0,-4.134,0.0,0.0685,0.00794,1.36e-05,0.0804,0.699,135.909,247360.0,4.0
SINNR,Sunday Morning,Moonlight Glaze,2023-12-06 20:15,3XiFWZoHQtGUYIdtShPwPD,,0.343,0.157,3.0,-11.116,1.0,0.0295,0.958,0.113,0.178,0.0673,78.328,201400.0,3.0
C4C,The Pursuit of Simplicity EP,New Homeland,2023-12-06 19:30,6GSRc4mtP65dR5LujJet0N,,0.352,0.691,7.0,-5.545,0.0,0.0362,0.327,0.0878,0.0962,0.216,148.007,225675.0,4.0
Kanye West,My Beautiful Dark Twisted Fantasy,So Appalled,2023-12-05 22:55,6K07Ahf6V7CAQn0ikrOztl,,0.64,0.754,1.0,-5.873,0.0,0.283,0.255,0.0,0.63,0.584,87.15,397667.0,4.0
Sia,1000 Forms of Fear,Chandelier,2023-12-05 22:33,1yvMUkIOTeUNtNWlWRgANS,,0.468,0.779,9.0,-4.839,1.0,0.0779,0.112,0.000373,0.101,0.26,173.799,217747.0,4.0
Cobra Starship,Night Shades,You Make Me Feel... (feat. Sabi),2023-12-05 22:23,16Of7eeW44kt0a1M0nitHM,,0.668,0.857,7.0,-2.944,0.0,0.0535,0.0191,6.71e-06,0.0385,0.748,131.959,215693.0,4.0
Lady Gaga,The Fame,Just Dance,2023-12-05 22:11,2x7MyWybabEz6Y6wvHuwGE,,0.822,0.739,1.0,-4.541,0.0,0.0311,0.0264,4.28e-05,0.181,0.745,118.99,241933.0,4.0
Lady Gaga,The Fame Monster (Deluxe Edition),Bad Romance,2023-12-05 21:53,0SiywuOBRcynK0uKGWdCnn,,0.695,0.921,0.0,-3.752,1.0,0.0363,0.00314,5.26e-05,0.0842,0.714,119.007,294573.0,4.0
Lady Gaga,ARTPOP,Applause,2023-12-05 21:42,5ka2ajep9OAvU5Sgduhiex,,0.668,0.78,7.0,-4.287,0.0,0.053,0.0265,1.63e-06,0.143,0.738,139.945,212333.0,4.0
Glass Animals,Dreamland,Dreamland,2023-12-04 20:59,2LiDZmGERLzjrtBTCofj2G,,0.253,0.352,8.0,-11.509,1.0,0.0357,0.883,0.00191,0.0668,0.099,141.97,203492.0,5.0
Kanye West,My Beautiful Dark Twisted Fantasy,Blame Game,2023-12-03 17:20,4EndPA8b6FDWYp1RgsnLEB,,0.419,0.581,10.0,-5.964,0.0,0.0688,0.306,6.3e-05,0.11,0.636,80.305,469867.0,1.0
Kanye West,My Beautiful Dark Twisted Fantasy,Who Will Survive in America,2023-12-03 6:15,4e5IPJxSGVWPsaxQzdRseN,,0.677,0.842,1.0,-6.111,1.0,0.36,0.228,0.000684,0.856,0.595,116.166,98200.0,4.0
Rihanna,Unapologetic (Deluxe),Loveeeeeee Song,2023-12-02 6:42,3DZQ6mzUkAdHqZWzqxBKIK,,0.711,0.599,5.0,-7.597,0.0,0.0317,0.507,0.0,0.0971,0.502,119.983,256320.0,4.0
Sergei Prokofiev,Tchaikovsky: Piano Concerto No.1; Prokofiev: Piano Concerto No.3,Piano Concerto No. 3 In C Op. 26: 1. Andante - Allegro,2023-12-02 4:16,26Sy5Q3KlhTap2zVcAAVFc,,0.327,0.0775,2.0,-24.233,0.0,0.0402,0.981,0.799,0.0786,0.149,127.954,918413.0,4.0
Jean Sibelius,Sibelius: Music From Timo Koivusalo's Film,Andante festivo for Strings and Timpani JS 34b,2023-12-02 4:10,1XgXZMVpP35zgy82UD2osT,,0.145,0.161,7.0,-20.046,1.0,0.0428,0.484,0.927,0.16,0.0366,56.953,337840.0,4.0
Franz Liszt,Liszt,Ständchen in D Minor (After Schubert) S. 560,2023-12-02 3:55,3GecLjGMqzjmgkvy2v41Wf,,0.341,0.0142,2.0,-28.293,1.0,0.0388,0.993,0.921,0.113,0.0384,76.382,357747.0,1.0
Ralph Vaughan Williams,Vaughan Williams: The Lark Ascending,The Lark Ascending,2023-12-02 3:29,4YPPXfCUuKEWvvsnl64BEA,,0.0946,0.0129,4.0,-32.298,0.0,0.0491,0.903,0.294,0.082,0.0382,82.741,933076.0,4.0
Kanye West,My Beautiful Dark Twisted Fantasy,Dark Fantasy,2023-12-01 22:17,7yNK27ZTpHew0c55VvIJgm,,0.599,0.587,5.0,-5.919,1.0,0.0423,0.274,0.0,0.167,0.373,87.998,280787.0,4.0
Lady Gaga,The Fame Monster (Deluxe Edition),Alejandro,2023-12-01 7:09,4lwavw59UjXUPJZtKNdFYp,,0.626,0.799,11.0,-6.612,0.0,0.0461,0.00036,0.00155,0.36,0.37,98.993,274213.0,4.0
Mac Miller,Macadelic,Loud,2023-12-01 5:02,2m9fyiIA1ADsjZTG9qcnQI,,0.635,0.866,1.0,-4.315,1.0,0.0402,0.00411,1.08e-05,0.391,0.254,140.013,170861.0,4.0
Mac Miller,GO:OD AM,Weekend (feat. Miguel),2023-12-01 4:39,6GnhWMhgJb7uyiiPEiEkDA,,0.843,0.435,8.0,-8.442,1.0,0.178,0.47,0.0,0.147,0.19,120.058,208080.0,4.0
Drake,Nothing Was the Same (Deluxe),Started from the Bottom,2023-12-01 3:36,3dgQqOiQ9fCKVhNOedd2lf,,0.794,0.523,8.0,-7.829,1.0,0.161,0.0331,0.0,0.156,0.56,86.307,174120.0,4.0
Spencer Hunt,Sound Asleep,Moonlight,2023-11-30 21:03,2wDT8sWFE9Fmxc9QjSSuWc,,0.621,0.563,3.0,-12.102,1.0,0.0322,0.698,3.73e-06,0.152,0.468,118.494,253493.0,4.0
nothingtosay,Cold Thoughts,Dreaming,2023-11-30 20:59,7xF61dJ6ZU7nasaLUCTxdi,,0.29,0.427,9.0,-14.328,0.0,0.0292,0.396,0.0,0.111,0.514,90.975,118107.0,4.0
Tom Doolie,Naoko,To the Sea and Back,2023-11-30 20:56,34NC9kD6XJ18qkFPmxxzXX,,0.59,0.416,0.0,-17.716,1.0,0.0416,0.751,0.842,0.0907,0.474,79.849,126960.0,4.0
Kudo,love you two,Cant See,2023-11-30 20:53,4RJHUNDbEv7DpX3QX3w4ul,,0.666,0.166,5.0,-18.048,1.0,0.0471,0.931,0.965,0.112,0.125,74.995,143919.0,1.0
PandRezz,Relief,Just Hold On,2023-11-30 20:51,4NAyV1T8DCQvC9jfFPoiW4,,0.422,0.25,0.0,-18.985,1.0,0.0814,0.759,0.643,0.353,0.302,82.276,145714.0,4.0
blawhitt,99,99,2023-11-29 17:57,1zDTc9xaDz3HCLEos91YKT,,0.566,0.751,9.0,-10.649,0.0,0.0587,0.0569,1.17e-05,0.0779,0.573,155.689,308640.0,3.0
plenka,Cassette 8,Morning Dew,2023-11-29 17:56,30cgTb4vrUO9WEn51TpNO5,,0.641,0.865,6.0,-6.872,0.0,0.0406,0.0905,0.927,0.127,0.076,97.999,74727.0,4.0
Comb4t,sleep creatures,sleep creatures,2023-11-29 17:55,3BZqRfYykl706UFrdR7byF,,0.4,0.522,6.0,-7.366,1.0,0.0328,0.542,0.0,0.661,0.849,120.022,182813.0,4.0
DJ Pointless,winter in 125,cold air,2023-11-29 17:53,44G9fSM6qI8zRoG6Qwn3eq,,0.443,0.613,4.0,-4.214,1.0,0.047,0.0663,0.0,0.113,0.342,120.865,231120.0,4.0
Sione,Stars Graveyard,Stars Graveyard,2023-11-29 17:52,3UVrpKr7vClDz3PrfG9vbX,,0.6,0.739,5.0,-5.41,0.0,0.103,0.059,0.0,0.15,0.343,135.111,117406.0,4.0
Nikzu,Watching from Above,Watching from Above,2023-11-29 17:51,616nhbRy2tzfg8tcpUSDZa,,0.488,0.538,1.0,-19.331,1.0,0.0465,0.771,0.767,0.0804,0.705,140.076,58273.0,4.0
Hot Glacier,SUCCUMB,Hollow Hearts,2023-11-29 17:48,69eihm0ByPDKtOnZ2B9mA7,,0.799,0.71,4.0,-5.099,1.0,0.0397,0.0367,0.000372,0.12,0.767,110.732,214960.0,4.0
Comb4t,extraction,extraction,2023-11-29 17:47,5ogNgpD7TYJE8hU7JUETff,,0.74,0.511,9.0,-12.582,0.0,0.0557,0.315,0.924,0.111,0.218,119.999,62750.0,4.0
SKYPLAYA,URBAN LOVE,URBAN LOVE,2023-11-29 17:45,2gCEsaKvuL8FrVcBzimC7P,,0.849,0.386,8.0,-10.711,1.0,0.0632,0.241,0.212,0.097,0.656,117.008,126303.0,4.0
Yuri Petrovski,The Phonk Club Volume 2,The Phonk Club Pod,2023-11-29 17:42,7ltdWmhV4dRApHuKHT9Ibc,,0.583,0.821,6.0,-2.065,0.0,0.0631,0.0307,0.865,0.281,0.582,158.008,74500.0,4.0
GVNZA,Atmosphere,Atmosphere,2023-11-29 17:40,67CZm2GrF48RTxjLc3SO3A,,0.773,0.243,2.0,-19.113,1.0,0.341,0.929,0.935,0.111,0.115,110.027,118988.0,4.0
The Lonely Tree,Drunken Morning,Drunken Morning,2023-11-29 17:38,1ia7hIzQreYvhjADTla2Yw,,0.535,0.288,9.0,-17.041,0.0,0.0444,0.949,0.881,0.583,0.108,89.938,61197.0,3.0
5l33p,Luna,LUNA,2023-11-29 17:36,0j1jgJFHYvG52PLVI4dcyS,,0.514,0.693,6.0,-5.562,0.0,0.0263,0.0551,0.824,0.195,0.771,89.984,68000.0,4.0
onimanxd,Paris,Paris,2023-11-29 17:34,5Hvl2XDpkDFQa8WhkG4thH,,0.74,0.742,2.0,-9.166,1.0,0.0702,0.0876,0.923,0.119,0.476,124.64,115606.0,4.0
Kitt Katt,LIFE HITS AT 6,720,2023-11-29 17:32,5UoNRJAA6LE40MxPUSx60k,,0.598,0.586,1.0,-13.236,1.0,0.0305,0.00613,0.902,0.127,0.557,134.968,92526.0,4.0
Kitt Katt,PAST 12 (ALTERNATE),5AM ( sped up ),2023-11-29 17:31,0AOCEdfgMDccUPYSwvRlBh,,0.674,0.6,2.0,-13.495,1.0,0.0396,0.0871,0.85,0.109,0.253,141.669,85002.0,4.0
mo beats,Supernova (Righteous 2) SPED UP,Supernova (Righteous 2) SPED UP,2023-11-29 17:29,6NohJKz5DBSRswYyT2TWqj,,0.39,0.973,5.0,-6.621,0.0,0.0379,0.00105,0.904,0.143,0.0338,145.024,158905.0,4.0
Park Skyzoo,Waiting Area,Twice,2023-11-29 17:27,1fUJCXLhF7KyoonWSVQ8eb,,0.664,0.913,1.0,-4.565,0.0,0.333,0.6,0.0,0.582,0.497,90.017,269257.0,4.0
Brothel,Bryanex,Bryanex,2023-11-29 17:24,0JZvnZkiNFHQkLpEDu36AQ,,0.0,0.297,1.0,-10.409,0.0,0.0,0.525,6.33e-05,0.0703,0.0,0.0,168046.0,0.0
Sione,Night Race,Night Race,2023-11-29 17:23,7GVyY6iBeyUYYRoGVjW9Xf,,0.84,0.231,8.0,-13.21,0.0,0.0517,0.566,0.916,0.0756,0.172,114.016,269685.0,4.0
slō,simpsonwave1995 - slowed + reverb,simpsonwave1995 - slowed + reverb,2023-11-29 17:20,35DN4PTg8APLJlgXdc2Qeu,,0.679,0.379,9.0,-10.719,1.0,0.0341,0.0701,0.259,0.103,0.467,149.994,159808.0,3.0
Kitt Katt,PAST 12 (ALTERNATE),4AM ( sped up ),2023-11-29 17:17,0pA5cAc0t07R20LaaJqdnr,,0.573,0.613,11.0,-13.144,0.0,0.0385,0.0238,0.955,0.12,0.226,141.591,99631.0,4.0
Sione,My Angel,My Angel,2023-11-29 17:14,0V1DMFiDjbkibUvgapzTPj,,0.873,0.433,4.0,-9.015,1.0,0.281,0.567,2.88e-06,0.0922,0.781,144.873,163862.0,4.0
Adrian,Streets (Sped Up),Streets (Sped Up),2023-11-29 17:13,7hMweDmQ4w6IuJEFbThMQC,,0.669,0.224,4.0,-15.068,1.0,0.14,0.783,0.945,0.116,0.97,146.999,104694.0,4.0
noturgf,Resonance (Sped Up),Resonance - Sped Up,2023-11-29 17:10,72qSU1mTkBpwokctNf6KNv,,0.652,0.457,1.0,-13.775,1.0,0.0294,0.841,0.913,0.157,0.0733,113.974,318170.0,3.0
Chidi,Vibe Chase,fy,2023-11-29 17:06,1MCj8vbKfOgE36ekZY86RD,,0.391,0.475,5.0,-9.066,0.0,0.118,0.235,0.991,0.103,0.157,174.194,71727.0,4.0
LAGXNA,helpless.,helpless.,2023-11-29 16:56,1U38Slp227nDIAQntP9NKl,,0.406,0.197,6.0,-22.553,0.0,0.0435,0.791,0.74,0.18,0.26,77.001,116883.0,3.0
Kitt Katt,Long Walk In Tokyo,Long Walk In Tokyo (sped up + reeverb),2023-11-29 16:54,2A4RnFtPVq93PF5386SFLA,,0.508,0.517,8.0,-9.315,1.0,0.0357,0.329,0.907,0.0947,0.356,154.944,145450.0,4.0
mavine,Inference,Breakaway,2023-11-29 6:31,74kqTZLnGoPtCwGecA37Xi,,0.346,0.741,0.0,-5.578,1.0,0.0365,0.0035,2.91e-06,0.347,0.359,168.902,223718.0,3.0
dryhope,3 Am. Study Session,Somewhere Else,2023-11-29 6:29,7vShMvLGaP4FUSJyWwMawH,,0.673,0.307,6.0,-10.474,0.0,0.0648,0.75,0.891,0.116,0.87,169.935,127765.0,4.0
Sione,Final Judgment,Final Judgment,2023-11-28 23:42,2eqY5RPFhQZM3F8MQrIweG,,0.366,0.716,1.0,-9.014,0.0,0.0372,0.00113,0.838,0.428,0.0846,144.982,95459.0,4.0
Osaka,i ain't worried (osaka edit),i ain't worried (osaka edit),2023-11-28 23:35,0A9UvkYma6sE77Q9qL4pOI,,0.537,0.531,5.0,-10.214,0.0,0.0363,0.169,0.701,0.0864,0.216,110.078,76290.0,4.0
Osaka,level7 (demo),level7 (demo),2023-11-28 23:32,4MANod8oMUPPAm4wokn5AV,,0.249,0.588,8.0,-8.063,1.0,0.0311,0.242,0.943,0.15,0.368,169.964,91136.0,4.0
Deprezz,Gallowdance (Slowed + Bass Boosted),Gallowdance - Slowed + Bass Boosted,2023-11-28 23:22,3nfcfs8PmIeBsN2bUyRRBX,,0.68,0.522,6.0,-10.141,0.0,0.0318,0.000384,0.851,0.137,0.0971,111.343,90130.0,4.0
Sione,Dxrling,Dxrling,2023-11-28 23:20,7ynXRLpPwblxRn385RHNEe,,0.374,0.618,5.0,-11.906,0.0,0.0323,0.000193,0.717,0.12,0.227,138.007,133240.0,4.0
Spaceouters,Fireflies (Remixes),Fireflies (sped up),2023-11-28 23:15,5kyOPpbF2cITvHty4nBZE6,,0.504,0.246,7.0,-17.495,0.0,0.0766,0.642,0.861,0.0955,0.107,122.657,116571.0,4.0
Kitt Katt,10 pm drive,10 pm drive,2023-11-28 23:14,2FajTNxfNPTzhySFJhxzek,,0.6,0.491,1.0,-14.12,0.0,0.0353,0.433,0.829,0.332,0.146,139.973,101224.0,4.0
Comb4t,location zero,location zero,2023-11-28 23:10,770Mx9Ziq4hFr0vDYJa2C9,,0.638,0.348,11.0,-17.007,1.0,0.0445,0.0552,0.874,0.114,0.264,107.996,62222.0,4.0
fam0uz,Gallowdance (Slowed),Gallowdance - Slowed,2023-11-28 23:07,6wmsU8dzx0vvrzR635WpTM,,0.635,0.51,11.0,-9.771,1.0,0.0374,0.000637,0.785,0.179,0.138,111.169,90000.0,4.0
Caleb Bryant,Imperius,Imperius,2023-11-28 23:05,5qKsO3yTvW4I3vXcvuCibe,,0.139,0.413,1.0,-13.977,0.0,0.0376,0.00476,0.953,0.118,0.0381,87.166,155357.0,3.0
PRAGMA,Heavens,Heavens,2023-11-28 23:04,5v83WVgA1kgqBOnsqaDrbW,,0.449,0.802,10.0,-5.354,0.0,0.0371,0.000592,0.89,0.488,0.262,104.943,60279.0,4.0
Spacyboi,Last Memory (Sped Up),Last Memory - Sped Up,2023-11-28 22:57,4wm8z1frLaQSflnNZsJNtk,,0.734,0.671,9.0,-11.268,1.0,0.523,0.31,0.943,0.207,0.154,122.046,160912.0,4.0
Metro Boomin,NOT ALL HEROES WEAR CAPES (Deluxe),Don't Come Out The House (with 21 Savage),2023-11-28 5:58,2Grb4G6t9VIqo6moKUloom,,0.87,0.35,1.0,-6.082,1.0,0.277,0.00661,0.000492,0.108,0.175,74.966,168347.0,4.0
Cash!*,1mmortal,1mmortal,2023-11-28 5:46,2Kh1bNimYKyUI5KQsVTQuE,,0.49,0.49,1.0,-11.054,1.0,0.037,0.00184,0.849,0.289,0.126,119.882,116014.0,4.0
21 Savage,Savage Mode II,Glock In My Lap,2023-11-28 5:43,6pcywuOeGGWeOQzdUyti6k,,0.847,0.733,10.0,-6.439,0.0,0.16,0.00574,1.04e-05,0.151,0.202,130.029,193591.0,4.0
21 Savage,i am > i was,a lot,2023-11-28 5:38,2t8yVaLvJ0RenpXUIAC52d,,0.837,0.636,1.0,-7.643,1.0,0.086,0.0395,0.00125,0.342,0.274,145.972,288624.0,4.0
Yeat,2 Alivë,On tha linë,2023-11-27 1:28,37nYSBS0MfRCm913QwCCYo,,0.771,0.594,1.0,-8.991,0.0,0.193,0.00482,6.88e-06,0.111,0.119,149.106,154787.0,4.0
Central Cee,One Up,One Up,2023-11-27 1:05,4FAQjmX7e7JJaFE363uj86,,0.877,0.677,6.0,-8.886,0.0,0.278,0.227,0.0,0.0643,0.763,144.013,160000.0,4.0
Labrinth,Euphoria (Original Score from the HBO Series),Formula,2023-11-26 20:05,6EtKlIQmGPB9SX8UjDJG5s,,0.574,0.664,11.0,-6.068,1.0,0.0409,0.0448,0.0553,0.146,0.226,144.654,91870.0,4.0
Glass Animals,Dreamland (+ Bonus Levels),Heat Waves - Diplo Remix,2023-11-26 20:03,6qXCxJYDFLBnlRwrHJd5gd,,0.568,0.565,11.0,-7.187,1.0,0.338,0.116,0.0,0.428,0.403,137.075,141898.0,4.0
